ID,Title,Description,Category,RegularPrice,SalePrice,URL,ImageURL
218,"Glow Plug Removal High Speed low Impact Kit 9pcs 1/4” Dr.","9pcs 1/4” Dr. Impact Glow Plug Removal Kit SA-1940 For efficient removal of glow plugs without allowing them to lock in cylinder head recess. This tool supplies a rapid high speed low impact hammering effect to remove glow plugs without seizing in cylinder head  Specifications/ Content: 1pc 1/4” Dr. Impact wrench for d","specialist tools",231.80,,https://www.specialisttools.com.au/products/9pcs-1-4-dr-high-speed-low-impact-glow-plug-removal-kit,https://www.specialisttools.com.au/cdn/shop/products/Untitleddesign_13_b2f3d42a-5e08-455a-bb7a-ab3309875a7e.png?v=1606373184
219,"Fuel Return Flow Kit Injector Test Common Rail Diesel","Common Rail Diesel Fuel Return Flow Kit SA-8392 Specification Checking the return flow volumes from common rail systems for eight injectors. Used on injectors of Bosch, Delphi, Denso and Vdo/Siemens. Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help - We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 02-6280 4334 Shipping Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. International Shipping is also available.","specialist tools",392.50,,https://www.specialisttools.com.au/products/common-rail-diesel-fuel-return-flow-kit-injector-test,https://www.specialisttools.com.au/cdn/shop/products/57_831bb1b4-8d96-44ea-a8ef-aa2ed4c79d07.jpg?v=1590053836
220,"High Quality Fluid Stopper Set 12 pc","QUICK FLUID STOPPER SET 12PCS SA-6973K This High Quality tool has been developed to quickly stop fluid from the separated fuel hoses. Available for injection hose or fuel supply hose adapters. Quickly stop fluid from the separated fuel hoses.   For injection hose or fuel supply hose adapters. Includes SA-7228 hose clam","specialist tools",193.70,,https://www.specialisttools.com.au/products/high-quality-fluid-stopper-set,https://www.specialisttools.com.au/cdn/shop/products/57_fbce9b0f-5431-4288-8383-a07a0d800802.jpg?v=1590053849
221,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Ford"," Diesel Water Watch Kit for  Invented, designed, and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications! If you can't find your vehicle or application listed on our website contact our experienced staff for assistance 02-62804334 or sales@responsiveengineering.com.au Complete Install","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-water-trap-filter-diesel-fuel-electronic-detection-ford-ranger,https://www.specialisttools.com.au/cdn/shop/products/FordRanger-BT503L_4cyl.jpg?v=1604553544
222,"Timing Engine And Pump Removal Set For Diesel Land Rover Engines","  Engine Timing and Pump Removal Set For Land Rover SA-5134 Suit 200 TDI, 300 TDI andamp; 2.5 engines New EDC Manual Transmission Timing Pin Combined Crankshaft Damper Puller and Fuel Pump Gear Locking Tool. Lock the flywheel and pump gear for injection timing. This tool will allow you to remove fuel injector pump withou","specialist tools",425.00,,https://www.specialisttools.com.au/products/timing-engine-and-pump-removal-set-for-diesel-land-rover-engines,https://www.specialisttools.com.au/cdn/shop/products/57_54b7f48c-ecbd-4f37-a481-9aa7935bafbe.jpg?v=1590053906
223,"Injector Seat Cleaning And Milling Tool Set Deluxe Version"," Universal Injector Sealing Seat Cleaning andamp; Milling Set - Bosch and Delphi SA-8038  This updated set not only comes with the seat reamers to clean the injector seats, but also comes with the copper washer removal tool also for those copper washers that are impossible to remove. The kit also comes with an assortment","specialist tools",314.60,,https://www.specialisttools.com.au/products/deluxe-version-seized-injector-recess-cleaning-and-milling-tool-set,https://www.specialisttools.com.au/cdn/shop/products/Untitleddesign_2.png?v=1606373209
224,"Heavy Duty Oil Filter Cup Socket Set for professional use - AU Stock","Heavy Duty Oil Filter Wrench SetToyota, Hyundai, Kia, BMW, Ford, Mazda, VW, Mercedes, GM, Opel SA-7263K Professional Oil filter Socket Kit. This is the top of the range heavy duty filter set for professional use.Designed to grip like sockets, thereby reducing the possibility of crushed filters and reusable caps.These f","specialist tools",174.60,,https://www.specialisttools.com.au/products/heavy-duty-9-piece-oil-filter-socket-set,https://www.specialisttools.com.au/cdn/shop/products/57_d4b57f58-a976-442a-bfe1-0fc31da510f3.jpg?v=1590053846
225,"Glow Plug Universal Jointed Extra Long Socket Set with Special Puller "," Extra Long Universal Jointed Glow Plug Socket Set - 9 Piece with Specialised Puller and Drills Suits most Japanese, Korean and European Diesel Engines   SA-1332K                    This specialised tool has been developed to remove stuck and hard to access glow plugs. The universal jointed socket set with long shafts","specialist tools",365.00,,https://www.specialisttools.com.au/products/diesel-glow-plug-pre-heater-system-puller-and-repair-kit,https://www.specialisttools.com.au/cdn/shop/products/57_173a2c85-6db2-4535-b45f-e8039880f4cd.jpg?v=1590053840
226,"Diesel Cylinder leakage Comprehensive Testing Kit With Extensive Range","Diesel Engine Cylinder Leakage Tester Kit SA-7191C This specialised tool covers most popular cars and vans. It has additional glow plug adapters for more coverage and it also includes the adapter set for clamp-type injectors to cover more car, van, truck, bus, agricultural and marine applications. Glow plug adapter app","specialist tools","1,024.95",,https://www.specialisttools.com.au/products/the-most-comprehensive-diesel-cylinder-leakagetest-kit,https://www.specialisttools.com.au/cdn/shop/products/57_5b2fbf45-d8ed-427c-936c-25379093590c.jpg?v=1590053807
227,"Hose Clamp-Off Tool with Extended Handle - Fuel Lines Brake &amp; Cooling ","Fluid Stop Hose Clamp Tool with Extended Handle High Quality Non Damaging to Flexible Hoses  SA-7228 This specialised tool has been developed to stop the oil flow and avoid damaging hoses. Adjustable for most kinds of flexible hoses, particularly for brake, fuel or cooling system hoses. Length 310mm, extension hose cla","specialist tools",47.70,,https://www.specialisttools.com.au/products/high-quality-hose-clamping-tool,https://www.specialisttools.com.au/cdn/shop/products/57_721e97a5-5c01-412c-b271-a0cd3feb1ee7.jpg?v=1590053854
228,"Cooling System Pressure Test Kit - Universal","Universal Cooling System Radiator Pressure Tester Kit SA-7230K  Contents and application No 0: Needle Type Thermometer  No 1: Manual Pumping Set. No 2: Truck, GM (Cadillac)  No 3: Benz, Ford, Truck, Japanese 123 Series, GM (Buick), Jeep  No 4: Peugeot, Japanese 124 Series (Mitsubishi, Nissan, Mazda, Toyota, Subaru, Inf","specialist tools",250.00,,https://www.specialisttools.com.au/products/universal-cooling-system-pressure-test-kit,https://www.specialisttools.com.au/cdn/shop/products/57_a7b9810b-d18e-4437-b2ba-387670666f09.jpg?v=1590053801
229,"Professional Thread Repair Set for Glow Plugs &amp; Spark Plugs with Inser","Professional complete Glow Plug and ark Plug Thread Repair Set G772004000 Complete thread repair set for Glow plugs and ark plugs. APPLICATION GLOW PLUGS: M8x1 set -M9x1 set -M10x1 set -M10x1.25 set -M12x1.25 set. APPLICATION SPARK PLUGS: M12x1.25 set -M14X1.25 set Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@reonsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools","1,214.00",,https://www.specialisttools.com.au/products/professional-complete-glow-plug-spark-plug-thread-repair-set,https://www.specialisttools.com.au/cdn/shop/products/G772004000a5.jpg?v=1655366536
230,"Diesel Injector Removal Tool - Seized Common Rail Injectors Renault &amp; ","Govoni Injector Removal Tool GO419 - The slightly angular support guarantees a linear tension on the slanted injector mounting. The cylindrical end of the support feet fit exactly in the surface of the cylinder head. Note For the dismounting of the injector top and the nozzle needle retaining screw connections the following tools are optionally supplied: Application Engines: 1,9L dCi with motor code F9Q (built up to - 2015) Renault: Megane, Scenic I/II/III,Laguna, Trafic, Master Opel: Vivaro, Movano Nissan: Primastar, Interstar Suzuki: Vitara Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@responsiveengineering.com.au","specialist tools",676.00,,https://www.specialisttools.com.au/products/govoni-seized-c-r-injector-removal-tool-renault-nissan,https://www.specialisttools.com.au/cdn/shop/products/57_057beb32-676b-46e0-8664-ede097ea55c6.jpg?v=1590053820
231,"Hydraulic Ram 12 ton - 8mm Stroke With 5 Threaded Adaptors - Govoni","Govoni Hollow Hydraulic Ram With Aluminium Body, Can Be Used For A Large Range Of Applications - GO1050 Device to be used for removing injectors, hubs, bearings and for all the other applications where hydraulic lift is needed, such as mechanical parts that are very tight. Aluminium Cylinder has 12 ton force with 8 mm stroke. Technical data Force: 12 tons Stroke: 8 mm. Body dimensions: 98x80x50(h) mm Pressure: max. 700 Bar Hole: Ø21,5 mm Connection: 3/8“ -18 NPT Material: aluminium 5 Adaptors: M10/M12/M14/M16/M18 Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@reonsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools",949.00,,https://www.specialisttools.com.au/products/govoni-hollow-hydraulic-ram-12-tons-8mm-sroke-with-threaded-adaptors,https://www.specialisttools.com.au/cdn/shop/products/GO1050_a7699286-1b83-4991-bd52-34e92f28bcc8.jpg?v=1590053855
232,"Govoni Injector Extractor Claw For Slide Hammer 16mm","Govoni Seized Injector Removal Fork Width 16mm GO444 Technical data Fork width: 16 mm Connection thread: M18x1.5 Height: 129 mm Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@reonsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools",115.00,,https://www.specialisttools.com.au/products/govoni-european-quality-injector-removal-fork-for-slide-hammer-16mm,https://www.specialisttools.com.au/cdn/shop/products/57_ae69ed40-1612-4091-a3eb-0737440a46be.jpg?v=1597302887
233,"Slide Hammer - 3KG Non-Damaging impact &quot;Dead-Blow&quot; Function Super Effi","Govoni Slide Hammer 3KG Non-Damaging GO438 For powerful expulsion of stuck components as well as for body straightening work. The new slide hammer version is filled with a steel shot. This prevents the weight from bouncing back against the abutment. The impact intensity is thus increased because the full impact force is transmitted to the component to be machined. This version is also very gentle on the joints and allows fatigue-free working. Technical data Weight: 3Kg Total length: 580mm Connection - Thread: M18x1.5 Free shipping within Australia for purchases over $50, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@reonsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools","1,144.00",,https://www.specialisttools.com.au/products/govoni-super-efficient-slide-hammer-3kg-non-damaging-impact-dead-blow-function,https://www.specialisttools.com.au/cdn/shop/products/GO438.jpg?v=1597302957
234,"Injector Removal Kit For M9R 2.0 DCI Engines - Multi-Stage Siezed Inje","Govoni Multi-Stage Seized Injector Removing Kit for M9R 2.0 DCI Engines GO426 Kit for the removal of injectors mounted on M9R engines; RENAULT, NISSAN and OPEL which present various signs of breakage in different parts of the injector body, depending on the type of anomaly found. Multiple extraction options for the injector, depending on the breakage point: Extraction of the injector complete Extraction of the injector without electronic plastic connection Extraction of the broken injector Release and extraction of the blocked or seized injector nozzle Extraction of the Injector nozzle retaining nut Application. Injectors:: Bosch Piezo, Bosch CR Renault Master, Traffic, Nissan. Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@reonsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools","2,990.00",,https://www.specialisttools.com.au/products/govoni-multi-stage-siezed-injector-removing-kit-for-m9r-2-0-dci-engines,https://www.specialisttools.com.au/cdn/shop/products/GO426a.png?v=1623389155
235,"Injector Sleeves used in Seat Cutting Govoni","Govoni Locking Sleeves for Injector Bore GO445 6 x Injector Seat Cutting Sleeves. When placed in the injector recess they prevent debris from entering the cylinder during the cutting and cleaning process. Prevents damaging debris entering the fuel system. This is extremely important in Common Rail Diesel Fuel Systems. Free shipping within Australia for purchases over $50, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. International Shipping is also available. Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help - We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 02-6280 4334","specialist tools",53.00,,https://www.specialisttools.com.au/products/govoni-injector-seat-cutting-sleeves,https://www.specialisttools.com.au/cdn/shop/products/57_82f38b4e-e500-4aa6-8dfd-deb273f4a970.jpg?v=1590053873
236,"Fuel And Transmission Line Disconnect Pipe Removal Tool Set","Line Disconnect Tool Set 6 Pcs Pipe Removal 5/16&quot;, 3/8&quot;, 1/2&quot;, 5/8&quot;, 3/4&quot;, 7/8&quot; SA-6678B Application:   Fuel line disconnect tool allows damage free fuel line quick connect coupler release. Suits a variety of fittings. Separates spring lock hose couplings.  Strong light and durable aluminum construction. Simple push-on","specialist tools",31.50,,https://www.specialisttools.com.au/products/pipe-removal-set-6-pcs-5-16-3-8-1-2-5-8-3-4-7-8,https://www.specialisttools.com.au/cdn/shop/products/57_c521101b-e320-4077-8c17-601efc3c89cc.jpg?v=1590053834
237,"Bolt &amp; Thread Repair Tool UNC, UNF, Metric","Bolt and Thread Repair Tool Kit 43pcs UNF, UNC and Metric SA-6713K Note: This tool is for repairing existing threads not for cutting new. Content: 21pcs Re threader dies: 1/4&quot;, 5/16&quot;, 3/8&quot;, 7/16&quot;, 1/2.&quot; 9/16&quot;, 5/8&quot; UNF 1/4&quot;, 5/16&quot;, 3/8&quot;, 7/16&quot;, 1/2&quot;. 9/16&quot;, 5/8&quot; UNC 6x1.00, 8x1.25, 10x1.25, 10x1.50, 12x1.25, 12x1.5, 12x1.75mm 19pcs Re threader tap sizes: 1/4&quot;, 5/16&quot;, 3/8&quot;, 7/16&quot;, 1/2&quot;, 9/16&quot; UNF 1/4&quot;, 5/16&quot;, 3/8&quot;, 7/16&quot;, 1/2&quot;, 9/16&quot; UNC 6x1.00, 8x1.25, 10x1.25, 10x1.50, 12x1.25, 12x1.5, 12x1.75mm Description pitch sizes for included thread files: METRIC FILE: 0.75, 1.00, 1.25, 1.75, 2.00, 2.50 and 3.00mm SAE FILE: 11, 12, 13, 14, 16, 18, 20 and 24 SAE FILE: 9, 10, 12, 16, 20, 27, 28 and 32. Free shipping within Australia for purchases over $50, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@reonsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools",164.90,,https://www.specialisttools.com.au/products/bolt-thread-repair-tool-unc-unf-metric,https://www.specialisttools.com.au/cdn/shop/products/57_8550c0dd-e656-4378-a695-de7000718cfe.jpg?v=1590053794
238,"Master Seal Remover Hook &amp; Pick Set","Master Seal Remover Hook andamp; Soft Hose Pick Set 6 pc SA-6972K Quick and easy work for both removal and installation work Easily remove seals or o-ring or pick soft hoses on vehicle Provided with different length and angle fits wide applications Angled blade is ideal for removing seals in limited space Blade material:","specialist tools",151.00,,https://www.specialisttools.com.au/products/master-seal-remover-pick-set,https://www.specialisttools.com.au/cdn/shop/products/57_2be2c5c3-8240-46cd-94e4-ae81be0c4f1c.jpg?v=1590053879
239,"Injector Removal &amp; Seat Cutting Tool Set Mercedes CDI Engines OM611,61","INJECTOR REMOVAL AND SEAT CUTTING TOOL SET SA-4032 When injectors are seized in cylinder head through seat washer leakage. Mercedes CDI engines  Suitable for Mercedes CDI engines OM 611, 612, 613, etc. This injector Tool set (comprising nozzle puller, milling cutter, compressed air adapter, thread tap) makes it possibl","specialist tools","1,239.90",,https://www.specialisttools.com.au/products/injector-removal-seat-cutting-tool-set-mercedes-cdi-engines-om611-612-613,https://www.specialisttools.com.au/cdn/shop/products/57_5089bc08-dbbd-4664-8335-7dc1c5333293.jpg?v=1590053863
240,"Timing And Timing Belt Replacement Tool - Peugeot Citroen","Timing Belt Replacement Tool Set - Peugeot Citroen  SA- 8255 Specification This tool set of designed to replace the timing belt. Suitable for use on most cars with either HPI (petrol) or HDI (diesel) engines. Applicable: Citroen and Peugeot twin cam 16V petrol engine code “EW” (EW7J4, EW10J4, EW10J4S, EW10D-HPI, EW12J4","specialist tools",524.88,,https://www.specialisttools.com.au/products/peugeot-citroentiming-and-timing-belt-replacement-tool,https://www.specialisttools.com.au/cdn/shop/products/57_b19fd4c3-82e4-461a-b6f6-de9123daa37f.jpg?v=1590053906
241,"Injector Return Pressure Measurement Tool for Diesel Common Rail New P","Common Rail Piezo Injector Tester Kit SA-2897K This specialised tool is designed for testing the return flow pressure from common rail Piezo type injectors of Bosch, VDO / Siemens andamp; Delphi,Denso engine system. Used for testing the fuel return pressure for diagnosis of Piezo injector condition. Euro 6 Specification","specialist tools",413.30,,https://www.specialisttools.com.au/products/diesel-common-rail-new-piezo-type-injector-return-pressure-measuirement-tool,https://www.specialisttools.com.au/cdn/shop/products/2897K_MG_7260.jpg?v=1606373203
242,"Govoni Injector Extractor Clamp Adaptor Suits M9R engine","Govoni Seized Injector Removal Multi Stage Puller with Double Fixing Clamp GO469 Application Removal of seized injectors from 2.0L M9R engine fitted to Renault Master, Nissan and Opel vehicles fitted with this engine. Secure Double Fixing Screws Renault, Nissan, Opel 2.0 CDi Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@reonsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools",280.00,,https://www.specialisttools.com.au/products/govoni-injector-removal-forked-adaptor-for-slide-hammer-m9r-engine,https://www.specialisttools.com.au/cdn/shop/products/57_5b4de1cb-cd42-4528-a238-e842316adf00.jpg?v=1597302849
243,"Slide Hammer Removal Set - 3kg Govoni Advanced","Govoni Quality Slide Hammer GO407 This is very well designed and extremely strong tool adaptable to multiple applications. This basic set is part of a modular system and serves as a drive tool for various extractors. It saves money, as it only has to be purchased once. Use together with many other injector disassembly","specialist tools",697.00,,https://www.specialisttools.com.au/products/govoni-advanced-slide-hammer-removal-set,https://www.specialisttools.com.au/cdn/shop/products/57_7ee4165c-3a16-40da-a74e-2bbbd8429d20.jpg?v=1590053897
244,"Air Conditioning Clutch, Seal And Bearing replacing Tool Kit very comp","Comprehensive Automotive Seal and Bearing Replacement Kit - SA-7561 This specialized kit includes all the tools necessary to replace seals, clutches and clutch bearing on Diesel Kiki (Zexel), Hitachi, Mitsubishi, Nippondenso, Seiko-Seiki and Sanden 505, 507, 508, 510, 575, 708 and 709. Set is packaged into a heavy case. Set includes instruction manual. A very comprehensive kit containing Universal Feeler Gauge Set Universal Clutch Holding Tool Pulley Arbour Compressor Holding Fixture Clutch Puller Thrust Pin Mitsubishi Seal Remover Lock Sleeve Mitsubishi/Sanden Clutch Plate Remover Clutch Bearing Installer Nut Remover -Installer Pulley Puller Pilot Bearing -Pulley Installer Sanden 505 Bearing -Pulley Installer Sanden 505 Bearing -Pulley Installer Pulley Bearing Drive Pulley Bearing Remover -Installer Seal Seat Installer Seal Seat Remover Nippondenso Clutch Plate Remover Clutch Plate Remover Sanden Plate Installer Seal Protector Sleeve Sanden 505 Seal Protector Sleeve Mitsubishi Seal Remover -Installer York Seal Remover -Installer Seal Remover -Installer Seal Remover -Installer Seal Seat Remover -Installer Sanden 505 Seal Seat Remover Diesel Kiki Retainer Ring Installer Clutch Plate Installer Hitachi Spanner Plug Remover Installer Mitsubishi Seal Seat Remover Puller Body Pulley Remover Jaws Free shipping within Australia for purchases over $50, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@reonsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools",482.50,,https://www.specialisttools.com.au/products/air-conditioning-clutch-seal-and-bearing-replacing-tool-kit-very-comprehensive,https://www.specialisttools.com.au/cdn/shop/products/SA-7561b.jpg?v=1590053791
245,"Diesel Injector set for Removing Piezoelectric Injectors, DELPHI PIEZO","Govoni Complete Set for Removing Piezo-Electric, Delphi Piezo And Delphi DFI 1.5 Injectors GO406 Set is for the removal of burnt and/or seized injector removal. Injectors: Piezoelectric Models: Mercedes Engine: 2.1 CDi Engine codes: OM 651Injectors: DELPHI PIEZO and DELPHI DFI 1.5 (Euro 5) Injector codes: EMBR, EJBR (cars) and EJDR (commercial vehicle) Models: Daimler, Hyundai and Kia Technical data Slide hammer: 1.5 Kg Connection thread: M18x1.5 This basic set is part of a modular system and serves as a drive tool for various extractors. It is used together with disassembly tools for glow plugs as well as injectors with many of the Injector removal adaptors we have in store. With the help of various adapters, it is possible to directly activate injector extraction fasteners, disassembly tool sealing rings and extraction spindles. Depending on the space and strength requirements, the sliding rod can be extended and/or equipped with a joint. Talk to us about the correct injector fork for your needs. Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@responsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 02-62804334","specialist tools",561.00,,https://www.specialisttools.com.au/products/govoni-set-for-removing-piezoelectric-delphi-piezo-delphi-dfi-1-5-injectors,https://www.specialisttools.com.au/cdn/shop/products/57_25d1b32e-f992-4043-a9a1-59b61160da59.jpg?v=1590053823
246,"Govoni Diesel Injector Adaptor And Puller Set For Seized Injectors BOS"," Govoni Injector Adaptor andamp; Puller Kit for Common Rail Diesel. P/N GO427 Specifically for BOSCH, DENSO andamp; SIEMENS New Special socket allows to remove Bosch injectors size 29 and 30 mm  This set allows you to adapt about 90% of all injectors. The double adapters are simultaneously adjusted internally on the screwi","specialist tools",672.00,,https://www.specialisttools.com.au/products/govoni-injector-adaptor-and-puller-set-for-seized-injectors,https://www.specialisttools.com.au/cdn/shop/products/57_0de9e242-efd3-43a6-9c16-91d2d09af900.jpg?v=1623901091
247,"Safety Coil Spring Compressor Heavy Duty - Passengers Cars, SUV &amp; Comm","Coil Spring Compressor Heavy Duty - Passengers Cars, SUV and Commercial Vehicles PLUS 3 Extra Brackets GO325 + GO326 +GO327 + GO328 Special Bundle to suit all applications What's included:- 2.5 Ton Govoni Pneumatic Coil Spring Compressor Vice Clamping Jaw Small, medium and large holding brackets","specialist tools","4,815.00",,https://www.specialisttools.com.au/products/govoni-coil-spring-compressor-passengers-cars-suv-commercial-vehicles,https://www.specialisttools.com.au/cdn/shop/products/backgroundremoved.png?v=1597302922
248,"Pneumatic Coil Spring Compressor Upper bracket Set - Toyota, Honda, BM","Pneumatic Coil Spring Compressor Upper Bracket Adapter Set GO329 Upper jaw set. Japanese cars: Toyota, Honda, etc. BMW rear shock absorbers Jeep Cherokee, Jeep Grand Cherokee front shock absorbers Other Bracket Sizes and Styles Available: Small Bracket Ø 78 to Ø 130 mm Up to 2.5 Ton (GO326)Medium Bracket Ø 105 to Ø 182 mm Up to 2.5 Ton (GO327)Large Bracket Ø 125 to Ø 205 mm Up to 2.5 Ton (GO328)Heavy Duty Vice clamping jaw fitting into absorber tube Ø 40-60 mm (GO332) Free shipping within Australia for purchases over $50, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@reonsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools",139.00,,https://www.specialisttools.com.au/products/upper-bracket-set-suit-govoni-coil-spring-compressor,https://www.specialisttools.com.au/cdn/shop/products/UpperJawSetGO329.png?v=1623901190
249,"Govoni Diesel Injector Removal - Bosch Injector Spindle to Fit Pullers","Govoni Bosch Injector Spindle to Fit Pullers GO411 Used in the process of removing stuck injectors. This special tool is for removing the injector spindle so that you can insert the removal tool into the injector. Suitable Bosch Injectors: CH.10 mm Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@reonsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools",51.25,,https://www.specialisttools.com.au/products/govoni-special-tool-for-removing-the-injector-spindle-to-fit-puller,https://www.specialisttools.com.au/cdn/shop/products/57_ea1e84b4-7ef6-4147-a0b1-4fcf638db4f3.jpg?v=1623901106
